,participant_id,category,is_correct
260,56e225c2ec0fdd000641e72d,What was the range of the average price of a pound of coffee beans between January 2013 and December 2014? + item37.png,0.0
261,56e225c2ec0fdd000641e72d,When did unemployment first go above 9.9 on planet Tun? + lg1-table-10.png,1.0
262,56e225c2ec0fdd000641e72d,When was unemployment at its highest peak on planet Durla? + lg1-table-7.png,1.0
263,56e225c2ec0fdd000641e72d,When was unemployment at its lowest peak on planet Kreno? + lg1-12.svg,0.0
264,56e225c2ec0fdd000641e72d,Where did unemployment reach its highest peak since the beginning of this time period? + lg1-1.svg,1.0
265,56e225c2ec0fdd000641e72d,Where is life expectancy roughly 66? + bg-11.svg,0.0
266,56e225c2ec0fdd000641e72d,Which of the following about the monthly number of new clients is true? + N6.png,0.0
267,56e225c2ec0fdd000641e72d,Which of the following states has the highest number of Lego owners? + N14.png,1.0
268,56e225c2ec0fdd000641e72d,Which planet has the highest life expectancy? + bg-7.svg,1.0
269,56e225c2ec0fdd000641e72d,Which planet has the highest life expectancy? + bg-table-7.png,1.0
270,56e225c2ec0fdd000641e72d,Which planet has the lowest adult literacy? + sp-9.svg,1.0
271,56e225c2ec0fdd000641e72d,Which planet spends approximately 6% of its GDP on primary students? + sp-table-10.png,1.0
272,56e225c2ec0fdd000641e72d,"Which planet spends less than 8.0% of its GDP on primary students, yet has a highly literate adult population? + sp-11.svg",1.0
273,56e225c2ec0fdd000641e72d,Which planet spends the most on its primary students? + sp-5.svg,1.0
274,56e225c2ec0fdd000641e72d,"Which region had the highest number of confirmed cases per 1,000 people? + T42.png",0.0
275,56e225c2ec0fdd000641e72d,"Which season has more rain, the summer or the spring? + line.png",1.0
276,571178ec3d47e80011635b88,A group of males are gathered around the height of 176 cm and the weight of 70 kg. + item30.png,1.0
277,571178ec3d47e80011635b88,"Approximately, what is store C's total sales as a proportion of store B's total sales in 1995? + N9.png",0.0
278,571178ec3d47e80011635b88,"Between 1980 and 1990, which disease had a higher increase in the percentage of people affected? + ggr_item12.png",1.0
279,571178ec3d47e80011635b88,"Company A sells a board game. Assuming today is Jun 01, 2022, which of the following statements is true? + T34.png",0.0
280,571178ec3d47e80011635b88,"Compared to the placebo, which treatment leads to a larger decrease in the percentage of patients who die? + ggr_item10.png",1.0
281,571178ec3d47e80011635b88,Do all of these planets have the same life expectancy? + bg-5.svg,1.0
282,571178ec3d47e80011635b88,"Even though there has been some variation, has the unemployment trend generally increased on all of these planets since the beginning of this time period? + lg1-9.svg",1.0
283,571178ec3d47e80011635b88,"Even though there has been some variation, where has the unemployment trend generally increased the most since the beginning of this time period? + lg1-table-6.png",1.0
284,571178ec3d47e80011635b88,How many months have less than 40mm of rain? + table.png,1.0
285,571178ec3d47e80011635b88,How many months have more rain than the average month? + line.png,1.0
286,571178ec3d47e80011635b88,How many people have rated the taxi between 4.0 and 4.2? + item22.png,1.0
287,571178ec3d47e80011635b88,How much does it rain in March? + line.png,1.0
288,571178ec3d47e80011635b88,"In San Francisco, as the weather gets warmer, there is generally more rain. + bar.png",1.0
289,571178ec3d47e80011635b88,"In city Z, what is the approximate average number of new buildings built from 1950 to 1952? + T50.png",0.0
290,571178ec3d47e80011635b88,In which city is the cost of soda the highest? + item12.png,0.0
291,571178ec3d47e80011635b88,In which company is the global smartphone market share the smallest? + item20.png,1.0
292,571178ec3d47e80011635b88,In which month was the price of a barrel of oil the lowest in 2015? + item2.png,1.0
293,571178ec3d47e80011635b88,In which season does each month have less rain than the month before? + table.png,0.0
294,571178ec3d47e80011635b88,On which planet does low expenditure per primary student have the worst impact on adult literacy? + sp-table-2.png,1.0
295,571178ec3d47e80011635b88,"Over the course of years between 2009 and 2014, when was the number of girls named 'Amelia' at the maximum? + item42.png",1.0
296,571178ec3d47e80011635b88,The number of girls named 'Isla' was __________ from 2009 to 2012. + item43.png,1.0
297,571178ec3d47e80011635b88,"The residents of town Y are voting on a favorite hiking trail, and half of the votes have been counted. The poll closes on Sep 01, 2022. Which of the following is true? + T48.png",0.0
298,571178ec3d47e80011635b88,True or False: More than half of the people in county Z prefer reading at night. + T47.png,1.0
299,571178ec3d47e80011635b88,True or False: The annual number of trees planted in town Z has been increasing from 1960 to 1980. + T12.png,1.0
300,571178ec3d47e80011635b88,True or False: WY has a higher risk of bacteria Z infection than ND. + T11.png,1.0
301,571178ec3d47e80011635b88,What has the average unemployment rate been on planet Konom since the beginning of this time period? + lg1-table-11.png,0.0
302,571178ec3d47e80011635b88,What is the approximate average adult literacy in this group of planets? + sp-table-5.png,1.0
303,571178ec3d47e80011635b88,What is the approximate average life expectancy on this group of planets? + bg-4.svg,1.0
304,571178ec3d47e80011635b88,What is the approximate average life expectancy on this group of planets? + bg-table-11.png,1.0
305,571178ec3d47e80011635b88,What is the average adult literacy on the 5 planets that spend the most on primary students? + sp-table-11.png,0.0
306,571178ec3d47e80011635b88,What is the education level of people in which the Democrats have the lowest approval rating? + item17.png,1.0
307,571178ec3d47e80011635b88,What is the total length of the metro system in Beijing? + item47.png,0.0
308,571178ec3d47e80011635b88,What is the trend for the percentage of bacteria Z from 1970 to 2020? + T6.png,0.0
309,571178ec3d47e80011635b88,What is the trend of the total number of apples harvested in farm X from Jan 11 to Jan 14? + T16.png,0.0
310,571178ec3d47e80011635b88,What was the unemployment rate for Indiana (IN) in 2015? + item55.png,0.0
311,571178ec3d47e80011635b88,When did unemployment first go above 9.9 on planet Tun? + lg1-table-10.png,0.0
312,571178ec3d47e80011635b88,When was the average price of a pound of coffee beans at minimum? + item36.png,1.0
313,571178ec3d47e80011635b88,When was unemployment at its highest peak on planet Durla? + lg1-table-7.png,1.0
314,571178ec3d47e80011635b88,When was unemployment at its lowest peak on planet Quake? + lg1-table-8.png,1.0
315,571178ec3d47e80011635b88,Where did unemployment first go above 10.1? + lg1-table-4.png,1.0
316,571178ec3d47e80011635b88,Where did unemployment reach its lowest peak since the beginning of this time period? + lg1-4.svg,1.0
317,571178ec3d47e80011635b88,Which month has 25 mm of rain? + bar.png,1.0
318,571178ec3d47e80011635b88,Which of the following is true about company Z? + T18.png,0.0
319,571178ec3d47e80011635b88,Which of the following is true about the four brands of perfume in city Z? + N5.png,0.0
320,571178ec3d47e80011635b88,Which of the following states has the highest number of Lego owners? + N14.png,1.0
321,571178ec3d47e80011635b88,Which season has the most rain? + radial.png,1.0
322,57321c8ec63b5c000f367bb2,A group of the metro systems of the world has approximately 300 stations and around a 200km system length. + item51.png,1.0
323,57321c8ec63b5c000f367bb2,Approximately what percentage of people had Adeolitis in the year 2000? + ggr_item5.png,1.0
324,57321c8ec63b5c000f367bb2,"Approximately, what is brand C’s total sales as a proportion of brand B’s total sales from Jan 01 to Mar 15? + T9.png",0.0
325,57321c8ec63b5c000f367bb2,Do all of these planets have the same life expectancy? + bg-12.svg,1.0
326,57321c8ec63b5c000f367bb2,Does any members of species C weigh more than 5 lbs? + T40.png,0.0
327,57321c8ec63b5c000f367bb2,Does expenditure per primary student generally have a positive impact on adult literacy in this group of planets? + sp-table-3.png,1.0
328,57321c8ec63b5c000f367bb2,"Even though there has been some variation, has the unemployment trend generally increased on planet Vincetori since the beginning of this time period? + lg1-table-9.png",1.0
329,57321c8ec63b5c000f367bb2,How many months have less than 40mm of rain? + table.png,1.0
330,57321c8ec63b5c000f367bb2,How many months have more rain than the average month? + radial.png,1.0
331,57321c8ec63b5c000f367bb2,How many more men than women are there among 100 patients with disease X? + ggr_item9.png,1.0
332,57321c8ec63b5c000f367bb2,In which city is the cost of soda the highest? + item12.png,1.0
333,57321c8ec63b5c000f367bb2,In which season does each month have less rain than the month before? + table.png,1.0
334,57321c8ec63b5c000f367bb2,Is the total number of beers consumed by person Z in the first half of 2005 higher than that in the second half? + N8.png,1.0
335,57321c8ec63b5c000f367bb2,Is the total number of shirts sold by company Z in the first half of 2021 higher than that in the second half? + T23.png,0.0
336,57321c8ec63b5c000f367bb2,"Of all the people who die from cancer, approximately what percentage dies from lung cancer? + ggr_item3.png",1.0
337,57321c8ec63b5c000f367bb2,On how many planets does high expenditure per primary student seem to have a high positive impact on adult literacy? + sp-4.svg,0.0
338,57321c8ec63b5c000f367bb2,On which planet does high expenditure per primary student lead to the highest adult literacy? + sp-10.svg,1.0
339,57321c8ec63b5c000f367bb2,"Over the course of the second half of 2015, the price of a barrel of oil was ____________. + item4.png",1.0
340,57321c8ec63b5c000f367bb2,The number of girls named 'Isla' was __________ from 2009 to 2012. + item43.png,1.0
341,57321c8ec63b5c000f367bb2,The number of unique visitors for Amazon was more than that of Yahoo in 2010. + item60.png,0.0
342,57321c8ec63b5c000f367bb2,There is a negative linear relationship between the height and the weight of the 85 males. + item31.png,1.0
343,57321c8ec63b5c000f367bb2,True or False: Predatory species Z is more prevalent in NC than in AZ. + T10.png,1.0
344,57321c8ec63b5c000f367bb2,"True or False: Within each town, is there a negative relationship between average daily working hours and happiness score? + T38.png",1.0
345,57321c8ec63b5c000f367bb2,Was the average amount of precipitation over 15 years in region D higher than that in region C? + T30.png,0.0
346,57321c8ec63b5c000f367bb2,What has the general average unemployment rate been on this group of planets since the beginning of this time period? + lg1-8.svg,1.0
347,57321c8ec63b5c000f367bb2,What is the approximate average life expectancy on this group of planets? + bg-1.svg,0.0
348,57321c8ec63b5c000f367bb2,What is the education level of people in which the Democrats have the lowest approval rating? + item17.png,1.0
349,57321c8ec63b5c000f367bb2,What is the range of the average internet speed in Asia? + item8.png,1.0
350,57321c8ec63b5c000f367bb2,What is the total length of the metro system in Beijing? + item47.png,0.0
351,57321c8ec63b5c000f367bb2,What is the trend for the percentage of bacteria Z from 1970 to 2020? + T6.png,0.0
352,57321c8ec63b5c000f367bb2,What is the trend of sales in gift shop A from Jan to Dec? + T43.png,0.0
353,57321c8ec63b5c000f367bb2,What is the trend of the number of bookstores in city Z from 2000 to 2020? + T13.png,0.0
354,57321c8ec63b5c000f367bb2,What was the range of the average price of a pound of coffee beans between January 2013 and December 2014? + item37.png,0.0
